=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-9-10_9-54-3
====================================================================================
9:54:3 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
9:54:3 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
9:54:3 | [PermissionManager] Perm (MenuBansManager) has been registered!
9:54:3 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
9:54:3 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
9:54:3 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
9:54:3 | [PermissionManager] Perm (MenuWebHooks) has been registered!
9:54:3 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
9:54:3 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
9:54:3 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
9:54:3 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
9:54:3 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
9:54:3 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
9:54:3 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
9:54:3 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
9:54:4 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
9:54:4 | [PermissionManager] Adding Super Admin (76561198413928129)
9:54:4 | [PermissionManager] Adding Super Admin (76561198061747392)
9:54:4 | [PermissionManager] Adding Super Admin (76561198065207038)
9:54:4 | [PermissionManager] Loaded UserGroups.json
9:54:4 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
9:54:4 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
9:54:4 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
9:54:4 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
9:54:4 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
9:54:4 | Building Sets Loaded: 1
9:54:4 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
9:54:4 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
9:57:38 | Player "Pengowski" (steamId=76561198413928129) connected to server!
9:58:24 | "Pengowski" (steamid=76561198413928129) toggled godmode
9:58:26 | [WeatherManager] Send Data Count is 0
9:58:38 | [Time Manager] Setting Date to 2025/9/20 6:1
9:58:55 | "Pengowski" (steamid=76561198413928129) Spawned Item: (BPCutting_saw)
9:59:3 | "Pengowski" (steamid=76561198413928129) toggled freecam
9:59:14 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2128.314941, 5.644724, 7623.771973>)
9:59:17 | "Pengowski" (steamid=76561198413928129) toggled freecam
9:59:58 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:4 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2023.144653, 9.152743, 7597.581055>)
10:0:5 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:7 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2021.221069, 8.957354, 7599.940918>)
10:0:15 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:18 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2034.308472, 7.765993, 7624.629883>)
10:0:19 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:27 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:32 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2004.302368, 34.358765, 7397.472168>)
10:0:33 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:35 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2007.120361, 34.173882, 7400.651367>)
10:0:40 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:50 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2467.131836, 6.059615, 7633.716797>)
10:0:53 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:0:58 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:1:1 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2465.811035, 5.830000, 7655.894531>)
10:1:2 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:2:34 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:34 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:34 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:34 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:34 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:35 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:35 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:2:35 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TipsRubberSlug)
10:4:13 | "Pengowski" (steamid=76561198413928129) Spawned Item: (SmallStone)
10:4:14 | "Pengowski" (steamid=76561198413928129) Spawned Item: (SmallStone)
10:4:14 | "Pengowski" (steamid=76561198413928129) Spawned Item: (rag_baseitems_grindstone)
10:4:14 | "Pengowski" (steamid=76561198413928129) Spawned Item: (rag_baseitems_grindstone)
10:4:15 | "Pengowski" (steamid=76561198413928129) Spawned Item: (SmallStone)
10:4:15 | "Pengowski" (steamid=76561198413928129) Spawned Item: (SmallStone)
10:4:15 | "Pengowski" (steamid=76561198413928129) Spawned Item: (SmallStone)
10:4:15 | "Pengowski" (steamid=76561198413928129) Spawned Item: (SmallStone)
10:4:21 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2229.831543, 19.784445, 7457.270508>)
10:4:22 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2214.651367, 22.896379, 7445.731445>)
10:5:41 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:5:48 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<1763.899292, 107.613770, 6488.371582>)
10:6:26 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<1762.594849, 107.613770, 6492.384766>)
10:6:27 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:8:13 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<1792.182495, 98.517792, 6473.038574>)
10:8:26 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
10:8:29 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:8:49 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2610.971924, 54.304417, 5797.018555>)
10:11:18 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2689.066895, 49.607697, 5951.600586>)
10:11:21 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:12:9 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2688.048828, 44.275173, 5964.166504>)
10:13:48 | "Pengowski" (steamid=76561198413928129) Spawned Item: (Saiga)
10:13:51 | "Pengowski" (steamid=76561198413928129) Spawned Item: (Saiga_Bttstck)
10:13:54 | "Pengowski" (steamid=76561198413928129) Spawned Item: (Mag_Saiga_Drum20Rnd)
10:14:7 | "Pengowski" (steamid=76561198413928129) Spawned Item: (Mag_Saiga_Drum20Rnd)
10:14:19 | "Pengowski" (steamid=76561198413928129) gave unlimited ammo to (steamid=76561198413928129)
10:15:43 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:16:20 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<2678.495605, 43.940002, 5866.907715>)
10:16:21 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:16:27 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:16:40 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<3262.157227, 16.470001, 6145.844727>)
10:16:42 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:17:8 | "Pengowski" (steamid=76561198413928129) Spawned Item: (FirstAidKit)
10:17:8 | "Pengowski" (steamid=76561198413928129) Spawned Item: (FirstAidKit)
10:17:9 | "Pengowski" (steamid=76561198413928129) Spawned Item: (InediaPain_FirstAidKit_ColorBase)
10:17:10 | "Pengowski" (steamid=76561198413928129) Spawned Item: (InediaPain_FirstAidKit_White)
10:17:10 | "Pengowski" (steamid=76561198413928129) Spawned Item: (InediaPain_FirstAidKit_Black)
10:17:13 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TerjeFirstAidKitLarge)
10:17:14 | "Pengowski" (steamid=76561198413928129) Spawned Item: (TerjeFirstAidKitMedium)
10:17:15 | "Pengowski" (steamid=76561198413928129) Spawned Item: (BP_FirstAidKit)
10:17:50 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
10:18:18 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<3264.852783, 17.881601, 6140.781738>)
10:18:20 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<3250.679688, 17.547522, 6075.519531>)
10:18:58 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
10:19:17 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:19:39 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<3745.331299, 4.659984, 5988.497559>)
10:19:41 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:20:35 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:20:43 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4047.132324, 19.350763, 7515.923340>)
10:20:47 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:21:0 | "Pengowski" (steamid=76561198413928129) Spawned Item: (RCl_ParamedicJacket_Biege)
10:21:4 | "Pengowski" (steamid=76561198413928129) Spawned Item: (RCl_ParamedicJacket_Biege)
10:21:5 | "Pengowski" (steamid=76561198413928129) Spawned Item: (RCl_ParamedicPants_Orange)
10:21:5 | "Pengowski" (steamid=76561198413928129) Spawned Item: (BP_ParamedicPants_Black)
10:21:6 | "Pengowski" (steamid=76561198413928129) Spawned Item: (BP_ParamedicJacket_Black)
10:21:34 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4075.584961, 16.832155, 7598.491211>)
10:21:35 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:21:41 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4078.492188, 5.350635, 7798.313965>)
10:21:45 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:23:47 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:23:49 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4347.135254, 7.688090, 8044.056152>)
10:24:50 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4334.404785, 10.676799, 8113.075195>)
10:24:51 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:24:55 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
10:25:14 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4369.233887, 4.652679, 8083.135742>)
10:25:21 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:25:23 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4389.261230, 2.764303, 8045.875488>)
10:25:23 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:25:33 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:25:50 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4366.423828, 16.540157, 7323.606934>)
10:25:54 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:26:27 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
10:26:27 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
10:26:40 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:26:44 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4440.645508, 16.376938, 7316.770508>)
10:26:44 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:26:50 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4441.084473, 17.797857, 7315.389160>)
10:27:17 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:27:23 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<4973.110840, 34.868549, 7035.603027>)
10:27:23 | "Pengowski" (steamid=76561198413928129) toggled freecam
10:27:38 | Player "Pengowski" (steamId=76561198413928129) initiated disconnect process...
10:27:39 | Player "Pengowski" (steamId=76561198413928129) disconnected early from server (EXIT NOW).
10:27:41 | Player "Pengowski" (steamId=76561198413928129) disconnected from server.
