=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-9-8_23-45-9
====================================================================================
23:45:9 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
23:45:9 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
23:45:9 | [PermissionManager] Perm (MenuBansManager) has been registered!
23:45:9 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
23:45:9 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
23:45:9 | [PermissionManager] Perm (MenuWebHooks) has been registered!
23:45:9 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
23:45:9 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
23:45:9 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
23:45:9 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
23:45:9 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
23:45:9 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
23:45:9 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
23:45:9 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
23:45:9 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
23:45:9 | [PermissionManager] Adding Super Admin (76561198413928129)
23:45:9 | [PermissionManager] Adding Super Admin (76561198061747392)
23:45:9 | [PermissionManager] Adding Super Admin (76561198065207038)
23:45:9 | [PermissionManager] Loaded UserGroups.json
23:45:9 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
23:45:9 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
23:45:9 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
23:45:9 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
23:45:9 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
23:45:9 | Building Sets Loaded: 1
23:45:9 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
23:45:9 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
23:50:54 | Player "Pengowski" (steamId=76561198413928129) connected to server!
2:0:55 | [WeatherManager] Send Data Count is 0
2:0:59 | [Time Manager] Setting Date to 2025/9/20 7:37
2:1:43 | "Pengowski" (steamid=76561198413928129) toggled freecam
2:1:58 | "Pengowski" (steamid=76561198413928129) toggled freecam
2:8:34 | "Pengowski" (steamid=76561198413928129) toggled freecam
2:8:45 | "Pengowski" (steamid=76561198413928129) toggled freecam
3:1:49 | Player "Pengowski" (steamId=76561198413928129) initiated disconnect process...
3:1:51 | Player "Pengowski" (steamId=76561198413928129) disconnected early from server (EXIT NOW).
3:1:52 | Player "Pengowski" (steamId=76561198413928129) disconnected from server.
3:8:39 | Player "Pengowski" (steamId=76561198413928129) connected to server!
3:16:11 | Player "Pengowski" (steamId=76561198413928129) initiated disconnect process...
3:16:14 | Player "Pengowski" (steamId=76561198413928129) disconnected from server.
3:19:39 | Player "Pengowski" (steamId=76561198413928129) connected to server!
3:55:48 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
3:55:56 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
3:55:58 | "Pengowski" (steamid=76561198413928129) teleported to crosshair (pos=<5268.187500, 6.057139, 2016.846191>)
3:58:16 | "Pengowski" (steamid=76561198413928129) /heal used on: "Pengowski" (steamid=76561198413928129)
3:58:38 | "Pengowski" (steamid=76561198413928129) toggled godmode
3:59:4 | "Pengowski" (steamid=76561198413928129) toggled godmode
3:59:54 | "Pengowski" (steamid=76561198413928129) toggled freecam
4:0:9 | "Pengowski" (steamid=76561198413928129) toggled freecam
4:1:34 | "Pengowski" (steamid=76561198413928129) toggled godmode
4:1:34 | "Pengowski" (steamid=76561198413928129) toggled godmode
4:2:9 | "Pengowski" (steamid=76561198413928129) toggled freecam
4:2:20 | "Pengowski" (steamid=76561198413928129) toggled freecam
4:12:19 | Player "Pengowski" (steamId=76561198413928129) initiated disconnect process...
4:12:22 | Player "Pengowski" (steamId=76561198413928129) disconnected from server.
4:38:54 | Player "Pengowski" (steamId=76561198413928129) connected to server!
4:39:19 | [WeatherManager] Send Data Count is 0
4:39:22 | [Time Manager] Setting Date to 2025/9/20 6:10
6:54:20 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<4051.179932, 28.700001, 1658.300049>)
6:54:20 | "Pengowski": (steamid=76561198413928129) teleported to (pos=4051.18,0,1658.3)
6:56:0 | Player "Pengowski" (steamId=76561198413928129) initiated disconnect process...
6:56:3 | Player "Pengowski" (steamId=76561198413928129) disconnected from server.
