=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-8-2_12-59-8
====================================================================================
12:59:8 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:59:8 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
12:59:8 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
12:59:8 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
12:59:8 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
12:59:8 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
12:59:8 | [PermissionManager] Perm (MenuBansManager) has been registered!
12:59:8 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
12:59:8 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
12:59:8 | [PermissionManager] Perm (MenuWebHooks) has been registered!
12:59:8 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
12:59:8 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
12:59:8 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
12:59:8 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
12:59:8 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
12:59:8 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
12:59:8 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
12:59:8 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
12:59:8 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
12:59:8 | [PermissionManager] Adding Super Admin (76561198413928129)
12:59:8 | [PermissionManager] Adding Super Admin (76561198061747392)
12:59:8 | [PermissionManager] Adding Super Admin (76561198065207038)
12:59:8 | [PermissionManager] Loaded UserGroups.json
12:59:8 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
12:59:8 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
12:59:8 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
12:59:8 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
12:59:8 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
12:59:8 | Building Sets Loaded: 2
12:59:8 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
13:1:5 | Player "misterbull" (steamId=76561198334497487) connected to server!
13:1:16 | Player "KOG" (steamId=76561198104966670) connected to server!
13:1:35 | Player "Mick" (steamId=76561198061747392) connected to server!
13:1:50 | "Mick" (steamid=76561198061747392) toggled freecam
13:1:51 | "Mick" (steamid=76561198061747392) toggled freecam
13:1:51 | "Mick" (steamid=76561198061747392) toggled godmode
13:1:52 | "Mick" (steamid=76561198061747392) toggled freecam
13:2:4 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5400.121094, 2.424509, 7621.649902>)
13:2:5 | "Mick" (steamid=76561198061747392) toggled freecam
13:3:13 | Player "misterbull" (steamId=76561198334497487) initiated disconnect process...
13:3:16 | Player "misterbull" (steamId=76561198334497487) disconnected from server.
13:3:35 | Player "misterbull" (steamId=76561198334497487) connected to server!
13:3:37 | Player "Paul " (steamId=76561198121111197) connected to server!
13:4:39 | "Mick" (steamid=76561198061747392) toggled freecam
13:4:51 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<6587.821777, 15.221471, 6356.541016>)
13:4:53 | "Mick" (steamid=76561198061747392) toggled freecam
13:4:58 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
13:5:1 | Player "Mick" (steamId=76561198061747392) disconnected from server.
13:5:53 | Player "misterbull" (steamId=76561198334497487) initiated disconnect process...
13:5:56 | Player "misterbull" (steamId=76561198334497487) disconnected from server.
13:9:24 | Player "owl" (steamId=76561198143985310) connected to server!
13:9:35 | Player "DnWings" (steamId=76561198090803986) connected to server!
13:51:50 | Player "KOG" (steamId=76561198104966670) initiated disconnect process...
13:51:51 | Player "KOG" (steamId=76561198104966670) disconnected early from server (EXIT NOW).
13:51:53 | Player "KOG" (steamId=76561198104966670) disconnected from server.
13:53:36 | Player "KOG" (steamId=76561198104966670) connected to server!
14:4:13 | Player "Nouvo" (steamId=76561198826221661) connected to server!
14:7:17 | Player "Thug Lee Vogue" (steamId=76561199380565467) connected to server!
14:10:32 | Player "Thug Lee Vogue" (steamId=76561199380565467) initiated disconnect process...
14:12:28 | Player "Kame" (steamId=76561199372146202) connected to server!
14:51:26 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
14:51:29 | Player "Kame" (steamId=76561199372146202) disconnected from server.
14:54:56 | Player "Kame" (steamId=76561199372146202) connected to server!
14:55:17 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
14:55:20 | Player "Kame" (steamId=76561199372146202) disconnected from server.
14:59:3 | Player "Kame" (steamId=76561199372146202) connected to server!
15:0:40 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
15:0:42 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
15:0:43 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
15:1:5 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
15:1:8 | Player "Kame" (steamId=76561199372146202) disconnected from server.
15:2:3 | Player "Nouvo" (steamId=76561198826221661) connected to server!
15:3:45 | Player "DnWings" (steamId=76561198090803986) initiated disconnect process...
15:3:48 | Player "DnWings" (steamId=76561198090803986) disconnected early from server (EXIT NOW).
15:3:48 | Player "DnWings" (steamId=76561198090803986) disconnected from server.
15:5:11 | Player "Kame" (steamId=76561199372146202) connected to server!
15:7:37 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
15:7:38 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
15:7:40 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
15:8:21 | Player "Nouvo" (steamId=76561198826221661) connected to server!
15:9:46 | Player "DnWings" (steamId=76561198090803986) connected to server!
15:10:12 | Player "DnWings" (steamId=76561198090803986) initiated disconnect process...
15:10:13 | Player "DnWings" (steamId=76561198090803986) disconnected early from server (EXIT NOW).
15:10:15 | Player "DnWings" (steamId=76561198090803986) disconnected from server.
15:16:21 | Player "DnWings" (steamId=76561198090803986) connected to server!
15:17:19 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
15:17:22 | Player "Kame" (steamId=76561199372146202) disconnected from server.
15:18:44 | Player "Kame" (steamId=76561199372146202) connected to server!
15:19:3 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
15:19:6 | Player "Kame" (steamId=76561199372146202) disconnected from server.
15:19:59 | Player "Kame" (steamId=76561199372146202) connected to server!
15:20:9 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
15:20:12 | Player "Kame" (steamId=76561199372146202) disconnected from server.
15:21:59 | Player "Kame" (steamId=76561199372146202) connected to server!
15:29:37 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
15:29:38 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
15:29:40 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
15:30:5 | Player "Nouvo" (steamId=76561198826221661) connected to server!
15:43:48 | Player "Kyrie" (steamId=76561198892824085) connected to server!
15:45:21 | Player "DnWings" (steamId=76561198090803986) initiated disconnect process...
15:45:24 | Player "DnWings" (steamId=76561198090803986) disconnected from server.
15:58:50 | Player "Cj" (steamId=76561198108661462) connected to server!
15:59:51 | Player "Cj" (steamId=76561198108661462) initiated disconnect process...
16:6:44 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
16:6:45 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
16:6:47 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
16:7:7 | Player "Nouvo" (steamId=76561198826221661) connected to server!
16:9:38 | Player "Cj" (steamId=76561198108661462) connected to server!
16:21:4 | Player "DnWings" (steamId=76561198090803986) connected to server!
16:37:3 | Player "Thug Lee Vogue" (steamId=76561199380565467) connected to server!
16:37:55 | Player "owl" (steamId=76561198143985310) initiated disconnect process...
16:38:34 | Player "owl" (steamId=76561198143985310) connected to server!
16:53:43 | Player "KOG" (steamId=76561198104966670) initiated disconnect process...
16:53:46 | Player "KOG" (steamId=76561198104966670) disconnected early from server (EXIT NOW).
16:53:46 | Player "KOG" (steamId=76561198104966670) disconnected from server.
16:58:21 | Player "Paul " (steamId=76561198121111197) initiated disconnect process...
16:58:24 | Player "Paul " (steamId=76561198121111197) disconnected early from server (EXIT NOW).
16:58:24 | Player "Paul " (steamId=76561198121111197) disconnected from server.
17:5:3 | Player "owl" (steamId=76561198143985310) initiated disconnect process...
17:5:5 | Player "owl" (steamId=76561198143985310) disconnected early from server (EXIT NOW).
17:5:6 | Player "owl" (steamId=76561198143985310) disconnected from server.
17:12:54 | Player "DnWings" (steamId=76561198090803986) initiated disconnect process...
17:12:57 | Player "DnWings" (steamId=76561198090803986) disconnected from server.
17:27:22 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
17:27:24 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
17:27:25 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
17:27:47 | Player "Nouvo" (steamId=76561198826221661) connected to server!
17:46:12 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
17:46:15 | Player "Kame" (steamId=76561199372146202) disconnected from server.
17:49:10 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
17:49:12 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
17:49:13 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
18:3:9 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
18:5:17 | Player "Cj" (steamId=76561198108661462) initiated disconnect process...
18:5:20 | Player "Cj" (steamId=76561198108661462) disconnected from server.
18:10:6 | Player "Thug Lee Vogue" (steamId=76561199380565467) initiated disconnect process...
18:10:9 | Player "Thug Lee Vogue" (steamId=76561199380565467) disconnected from server.
