Loot System Logs Active: 2025_8_28-18_24_39
18_24_39 | INFO | Deleted old log file: $profile:CBD_LootSystem\Logging\Logs\/2025_8_28-15_32_57.log
18_25_33 | INFO | Loot System has started
18_25_33 | INFO | Room settings loaded successfully.
18_25_33 | INFO | Box settings loaded successfully.
18_25_33 | INFO | LockAllLootRooms called
18_25_33 | INFO | Locking room: South Port Industrial Base
18_25_33 | INFO | Locking room: Airfield Base
18_25_33 | INFO | Loot Box Deleted at position: <6910.319824, 26.125845, 2198.879883>
18_25_33 | INFO | Loot Box Deleted at position: <6909.319824, 26.125845, 2213.879883>
18_25_33 | INFO | Loot Box Deleted at position: <6910.319824, 26.125845, 2198.879883>
18_25_33 | INFO | Loot Box Deleted at position: <6909.319824, 26.125845, 2213.879883>
18_25_33 | INFO | Loot Box Deleted at position: <6929.325684, 26.342670, 2206.844971>
18_26_12 | INFO | Player and identity are valid on connect.
18_26_29 | INFO | UnlockLootRoom: Loot room 'Airfield Base' unlocked by Player: LEE [SteamID: 76561198413928129]
18_26_29 | INFO | Raycast hit surface at: <6882.672363, 26.952906, 2199.745361>
18_26_29 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6882.672363, 26.952906, 2199.745361>
18_26_29 | INFO | Surface type at position <6882.672363, 26.952906, 2199.745361> is cp_grass
18_26_29 | INFO | Raycast hit surface at: <6917.621582, 26.264978, 2201.005127>
18_26_29 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6917.621582, 26.264978, 2201.005127>
18_26_29 | INFO | Surface type at position <6917.621582, 26.264978, 2201.005127> is cp_grass
18_26_29 | INFO | Raycast hit surface at: <6907.390137, 26.129999, 2177.839111>
18_26_29 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6907.390137, 26.129999, 2177.839111>
18_26_29 | INFO | Surface type at position <6907.390137, 26.129999, 2177.839111> is cp_concrete1
18_26_29 | INFO | Raycast hit surface at: <6918.427246, 26.264978, 2205.987061>
18_26_29 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6918.427246, 26.264978, 2205.987061>
18_26_29 | INFO | Surface type at position <6918.427246, 26.264978, 2205.987061> is cp_grass
18_26_29 | INFO | Raycast hit surface at: <6910.025391, 26.129999, 2186.577881>
18_26_29 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6910.025391, 26.129999, 2186.577881>
18_26_29 | INFO | Surface type at position <6910.025391, 26.129999, 2186.577881> is cp_concrete1
18_26_29 | INFO | Raycast hit surface at: <6928.070801, 26.129999, 2222.735840>
18_26_29 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6928.070801, 26.129999, 2222.735840>
18_26_29 | INFO | Surface type at position <6928.070801, 26.129999, 2222.735840> is concrete_ext
18_26_29 | INFO | Raycast hit surface at: <6929.783203, 26.264978, 2202.714844>
18_26_29 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6929.783203, 26.264978, 2202.714844>
18_26_29 | INFO | Surface type at position <6929.783203, 26.264978, 2202.714844> is cp_grass
18_26_29 | INFO | Raycast hit surface at: <6919.321777, 26.264978, 2207.919189>
18_26_29 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6919.321777, 26.264978, 2207.919189>
18_26_29 | INFO | Surface type at position <6919.321777, 26.264978, 2207.919189> is cp_grass
18_26_29 | INFO | Raycast hit surface at: <6930.999023, 26.129999, 2233.963867>
18_26_29 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6930.999023, 26.129999, 2233.963867>
18_26_29 | INFO | Surface type at position <6930.999023, 26.129999, 2233.963867> is concrete_ext
18_26_29 | INFO | Raycast hit surface at: <6896.556152, 29.822563, 2213.782959>
18_26_29 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6896.556152, 29.822563, 2213.782959>
18_26_29 | INFO | Surface type at position <6896.556152, 29.822563, 2213.782959> is ceramic_tiles_int
18_26_29 | INFO | Raycast hit surface at: <6921.526367, 26.264978, 2200.720947>
18_26_29 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6921.526367, 26.264978, 2200.720947>
18_26_29 | INFO | Surface type at position <6921.526367, 26.264978, 2200.720947> is cp_grass
18_26_29 | INFO | Raycast hit surface at: <6942.734863, 26.129999, 2226.371338>
